""	"pca_fb"	"clusterB"	"BJHTERT_SKIN"	"rowname"	"origin"	"cell_name"
"209"	0.819138499150422	0.88137485832218	0.807204902936952	"GCT_SOFT_TISSUE"	"SOFT_TISSUE"	"GCT"
"210"	0.819104372276855	0.889652074697521	0.797117115568556	"A549_LUNG"	"LUNG"	"A549"
"211"	0.81897761723315	0.864789652917551	0.799196972714907	"RKN_SOFT_TISSUE"	"SOFT_TISSUE"	"RKN"
"212"	0.818828210786965	0.884727960264432	0.796599770458593	"TUHR14TKB_KIDNEY"	"KIDNEY"	"TUHR14TKB"
"213"	0.818718234662207	0.8700443862963	0.799307054378611	"COV504_OVARY"	"OVARY"	"COV504"
"214"	0.818452954945192	0.874681440504968	0.794148394990131	"SH4_SKIN"	"SKIN"	"SH4"
"215"	0.818268848607096	0.872611391861228	0.803885201686745	"HT144_SKIN"	"SKIN"	"HT144"
"216"	0.818062254367612	0.872631665523998	0.799879058481885	"KMRC1_KIDNEY"	"KIDNEY"	"KMRC1"
"217"	0.81801431549629	0.876065000844028	0.79484999427452	"SKMES1_LUNG"	"LUNG"	"SKMES1"
"218"	0.817795510851128	0.892430214451561	0.798318744578761	"NCIH2405_LUNG"	"LUNG"	"NCIH2405"
"219"	0.817765629297755	0.856303788152121	0.800467162289632	"SKMEL31_SKIN"	"SKIN"	"SKMEL31"
"220"	0.817638977303615	0.87318263319188	0.807855767433965	"HT1080_SOFT_TISSUE"	"SOFT_TISSUE"	"HT1080"
"221"	0.817588736986842	0.884268388675642	0.800958389381042	"NCIH1650_LUNG"	"LUNG"	"NCIH1650"
"222"	0.817563963539636	0.861800096582847	0.802419678445463	"HS852T_SKIN"	"SKIN"	"HS852T"
"223"	0.817327234631777	0.868340239483915	0.789681681763159	"COV362_OVARY"	"OVARY"	"COV362"
"224"	0.817081413105075	0.881219630072438	0.796500282613317	"HCC1438_LUNG"	"LUNG"	"HCC1438"
"225"	0.817025725127319	0.866680123653138	0.791747676297343	"A101D_SKIN"	"SKIN"	"A101D"
"226"	0.816869062330064	0.850294151148039	0.8078408626445	"LN464_CENTRAL_NERVOUS_SYSTEM"	"CENTRAL_NERVOUS_SYSTEM"	"LN464"
"227"	0.816396795968037	0.882861449750837	0.792532353890446	"MKN1_STOMACH"	"STOMACH"	"MKN1"
"228"	0.816340502838317	0.877096481790412	0.791562858531271	"OVCAR4_OVARY"	"OVARY"	"OVCAR4"
"229"	0.816314149341219	0.837591247628869	0.777528078421745	"TCCSUP_URINARY_TRACT"	"URINARY_TRACT"	"TCCSUP"
"230"	0.816267874271252	0.894791558569615	0.804522359512913	"OSRC2_KIDNEY"	"KIDNEY"	"OSRC2"
"231"	0.816235473376673	0.856792144245457	0.798827059020352	"HTK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HTK"
"232"	0.816123701576197	0.888671514645428	0.800709221369968	"FTC238_THYROID"	"THYROID"	"FTC238"
"233"	0.816083952454417	0.863507764984225	0.78503301957748	"CAOV3_OVARY"	"OVARY"	"CAOV3"
"234"	0.81599627022046	0.86696407365145	0.789021823849582	"GRM_SKIN"	"SKIN"	"GRM"
"235"	0.815776674630289	0.882654446979031	0.796340369928731	"HCC4006_LUNG"	"LUNG"	"HCC4006"
"236"	0.815508894256378	0.8664636744608	0.787680309443917	"647V_URINARY_TRACT"	"URINARY_TRACT"	"647V"
"237"	0.815451178312335	0.861175112147035	0.793332963056325	"RVH421_SKIN"	"SKIN"	"RVH421"
"238"	0.815438817883731	0.873383139608344	0.810232018761559	"SKRC31_KIDNEY"	"KIDNEY"	"SKRC31"
"239"	0.815373454853249	0.875738998526242	0.794159546239086	"CAKI1_KIDNEY"	"KIDNEY"	"CAKI1"
"240"	0.815209783916272	0.877741374037968	0.801632715668284	"HCC2108_LUNG"	"LUNG"	"HCC2108"
"241"	0.815203522282732	0.907774328636895	0.801072242216209	"HLF_LIVER"	"LIVER"	"HLF"
"242"	0.815179420369965	0.874263720253461	0.803817420898351	"ES2_OVARY"	"OVARY"	"ES2"
"243"	0.814902649709976	0.880706483130161	0.800478429761698	"NCIH596_LUNG"	"LUNG"	"NCIH596"
"244"	0.814330819088226	0.866208263373919	0.811953674168327	"SLR25_KIDNEY"	"KIDNEY"	"SLR25"
"245"	0.814264551223502	0.885597131823801	0.792461818419523	"NCIH647_LUNG"	"LUNG"	"NCIH647"
"246"	0.814091148370385	0.865723582494273	0.789551965023275	"UACC62_SKIN"	"SKIN"	"UACC62"
"247"	0.814012406186797	0.882047703873629	0.790542932848187	"NCIH460_LUNG"	"LUNG"	"NCIH460"
"248"	0.813976075247845	0.88612656534911	0.793223689991783	"NCIH1755_LUNG"	"LUNG"	"NCIH1755"
"249"	0.813929386395726	0.843685880335986	0.767442972750147	"NUGC2_STOMACH"	"STOMACH"	"NUGC2"
"250"	0.813912615374357	0.868520467533438	0.795436781151525	"C32_SKIN"	"SKIN"	"C32"
"251"	0.813660709947322	0.865710347910302	0.798484708882337	"ISTMES2_PLEURA"	"PLEURA"	"ISTMES2"
"252"	0.813485239825192	0.887162198329085	0.79236944309956	"SNU1077_ENDOMETRIUM"	"ENDOMETRIUM"	"SNU1077"
"253"	0.813457584550891	0.857714087192177	0.790925952868215	"HS695T_SKIN"	"SKIN"	"HS695T"
"254"	0.813347169550465	0.872978647268024	0.797287525010075	"HS746T_STOMACH"	"STOMACH"	"HS746T"
"255"	0.813279753700411	0.863929889544399	0.80909069263308	"SKRC20_KIDNEY"	"KIDNEY"	"SKRC20"
"256"	0.813043510942823	0.867798373361877	0.803656147242719	"GB1_CENTRAL_NERVOUS_SYSTEM"	"CENTRAL_NERVOUS_SYSTEM"	"GB1"
"257"	0.813026112151845	0.859697983425246	0.785587648815251	"IPC298_SKIN"	"SKIN"	"IPC298"
"258"	0.812961621825362	0.867918217564504	0.781431625322297	"SNU119_OVARY"	"OVARY"	"SNU119"
"259"	0.812952571152073	0.878852737999365	0.801100511977692	"RCC10RGB_KIDNEY"	"KIDNEY"	"RCC10RGB"
"260"	0.812880449133655	0.867695273430674	0.78660941297899	"G361_SKIN"	"SKIN"	"G361"
"261"	0.812790902407557	0.858747598383735	0.792351661343335	"WM2664_SKIN"	"SKIN"	"WM2664"
"262"	0.812674577464085	0.861944563876719	0.796022956634243	"COLO849_SKIN"	"SKIN"	"COLO849"
"263"	0.812553813931009	0.866662209524174	0.783526842747424	"NCIH2444_LUNG"	"LUNG"	"NCIH2444"
"264"	0.812526844652848	0.871698874628447	0.795534933331676	"U2OS_BONE"	"BONE"	"U2OS"
"265"	0.812452381365558	0.844432134231653	0.781597754890589	"SNU349_KIDNEY"	"KIDNEY"	"SNU349"
"266"	0.812383633987381	0.864855526729274	0.786677920652271	"K029AX_SKIN"	"SKIN"	"K029AX"
"267"	0.812335731765455	0.875937515196563	0.793798104332771	"SW900_LUNG"	"LUNG"	"SW900"
"268"	0.812288041518762	0.881011160943207	0.806122106239767	"MDAMB435S_SKIN"	"SKIN"	"MDAMB435S"
"269"	0.812185181015075	0.886754538268198	0.800556096982321	"NCIH1339_LUNG"	"LUNG"	"NCIH1339"
"270"	0.812071390328099	0.87751883544026	0.802854014639559	"ACCMESO1_PLEURA"	"PLEURA"	"ACCMESO1"
"271"	0.811961402637109	0.872257082492485	0.815521471977958	"SLR23_KIDNEY"	"KIDNEY"	"SLR23"
"272"	0.811871527118331	0.884955331535435	0.789209008948287	"NCIH2009_LUNG"	"LUNG"	"NCIH2009"
"273"	0.811808086328337	0.888019686646974	0.789861757056325	"NCIH1793_LUNG"	"LUNG"	"NCIH1793"
"274"	0.811659546120852	0.868033256688185	0.79736466374626	"MDAMB157_BREAST"	"BREAST"	"MDAMB157"
"275"	0.811491428090462	0.875303790415504	0.798798823936642	"SW1271_LUNG"	"LUNG"	"SW1271"
"276"	0.811329025260091	0.85190590402847	0.778684990084679	"JIMT1_BREAST"	"BREAST"	"JIMT1"
"277"	0.811175871518435	0.879391017094704	0.794108532462736	"BC3C_URINARY_TRACT"	"URINARY_TRACT"	"BC3C"
"278"	0.811087677649067	0.860530207678265	0.799534286796746	"COLO800_SKIN"	"SKIN"	"COLO800"
"279"	0.810653340033412	0.853256908632198	0.785660618731885	"MFE296_ENDOMETRIUM"	"ENDOMETRIUM"	"MFE296"
"280"	0.810547265270737	0.879396926390845	0.789654043014617	"PSN1_PANCREAS"	"PANCREAS"	"PSN1"
"281"	0.810175906083571	0.864504110780584	0.789452415422752	"HS766T_PANCREAS"	"PANCREAS"	"HS766T"
"282"	0.810171470172331	0.87358087142576	0.792166513817494	"TOV21G_OVARY"	"OVARY"	"TOV21G"
"283"	0.80998849446739	0.873837368342659	0.79543827892276	"PC3_PROSTATE"	"PROSTATE"	"PC3"
"284"	0.809914283397542	0.865829839351456	0.807823547317545	"SLR26_KIDNEY"	"KIDNEY"	"SLR26"
"285"	0.809557199765943	0.877426122979608	0.803661290006322	"NCIH2286_LUNG"	"LUNG"	"NCIH2286"
"286"	0.809543106910012	0.851175536223673	0.780813788578402	"IGR37_SKIN"	"SKIN"	"IGR37"
"287"	0.809424380814929	0.861258499634912	0.791197724592268	"SCC25_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"SCC25"
"288"	0.809402587604087	0.866795042481391	0.78788425348514	"SKMEL28_SKIN"	"SKIN"	"SKMEL28"
"289"	0.809365865760388	0.876098079725938	0.788715126063566	"NCIH1299_LUNG"	"LUNG"	"NCIH1299"
"290"	0.8089126253319	0.878960004267052	0.78695451675337	"NCIH1734_LUNG"	"LUNG"	"NCIH1734"
"291"	0.808813075341223	0.869986536442688	0.778419066475885	"KLM1_PANCREAS"	"PANCREAS"	"KLM1"
"292"	0.808415176709734	0.867402388227131	0.774316338161783	"EFE184_ENDOMETRIUM"	"ENDOMETRIUM"	"EFE184"
"293"	0.808212706161119	0.847080190601553	0.782495974451399	"MALME3M_SKIN"	"SKIN"	"MALME3M"
"294"	0.807988663863505	0.859885612284624	0.778505922597348	"BICR31_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"BICR31"
"295"	0.80792528392503	0.888092588158631	0.795471277387213	"DU145_PROSTATE"	"PROSTATE"	"DU145"
"296"	0.807814241429807	0.885377758502285	0.791438470693256	"VMRCRCZ_KIDNEY"	"KIDNEY"	"VMRCRCZ"
"297"	0.807624350983125	0.872106192359167	0.782164859923556	"MKN7_STOMACH"	"STOMACH"	"MKN7"
"298"	0.807573819320484	0.858403788901528	0.79577932887664	"SLR21_KIDNEY"	"KIDNEY"	"SLR21"
"299"	0.807554452824073	0.872315912103037	0.78585847554692	"TE1_OESOPHAGUS"	"OESOPHAGUS"	"TE1"
"300"	0.807525482111439	0.884856520765466	0.784626982552475	"NCIH2023_LUNG"	"LUNG"	"NCIH2023"
"301"	0.807461808760615	0.867574212344429	0.792629393811771	"WM88_SKIN"	"SKIN"	"WM88"
"302"	0.807412248939717	0.87133324859332	0.791777899098158	"KMRC3_KIDNEY"	"KIDNEY"	"KMRC3"
"303"	0.807354055470059	0.864872674408224	0.782401643291569	"COLO741_SKIN"	"SKIN"	"COLO741"
"304"	0.807266704282851	0.872534466632921	0.786642870338197	"CAL29_URINARY_TRACT"	"URINARY_TRACT"	"CAL29"
"305"	0.807157203645125	0.869464590323506	0.794665845795205	"IALM_LUNG"	"LUNG"	"IALM"
"306"	0.806852554112982	0.864292851377339	0.799646947707011	"639V_URINARY_TRACT"	"URINARY_TRACT"	"639V"
"307"	0.806777201975296	0.888344812639243	0.786200519082375	"JHOC5_OVARY"	"OVARY"	"JHOC5"
"308"	0.806307523641386	0.86930686682778	0.788796694806768	"HCC38_BREAST"	"BREAST"	"HCC38"
"309"	0.806283125030429	0.870097014740917	0.800433846511951	"OVCAR8_OVARY"	"OVARY"	"OVCAR8"
"310"	0.806182915719037	0.85736023543576	0.790982028874926	"JHUEM2_ENDOMETRIUM"	"ENDOMETRIUM"	"JHUEM2"
"311"	0.806088982669549	0.85231596802616	0.791307199311088	"SKNAS_AUTONOMIC_GANGLIA"	"AUTONOMIC_GANGLIA"	"SKNAS"
"312"	0.806000502168985	0.872119727505428	0.790242926502457	"OC315_OVARY"	"OVARY"	"OC315"
"313"	0.805730438948398	0.860794910368273	0.786072745119383	"HMCB_SKIN"	"SKIN"	"HMCB"
"314"	0.805689789894708	0.870880445001478	0.791730435954393	"786O_KIDNEY"	"KIDNEY"	"786O"
"315"	0.805487579091076	0.86632092033088	0.786191911886578	"PECAPJ49_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"PECAPJ49"
"316"	0.805458744798316	0.86888752769707	0.792491962558868	"LU99_LUNG"	"LUNG"	"LU99"
"317"	0.805352231424946	0.858468629744444	0.79188843324352	"HEYA8_OVARY"	"OVARY"	"HEYA8"
"318"	0.805332272815094	0.871081552788332	0.787525975180819	"NCIH1703_LUNG"	"LUNG"	"NCIH1703"
"319"	0.805306743763195	0.873163095142322	0.793185499661844	"EFO27_OVARY"	"OVARY"	"EFO27"
"320"	0.80527625329405	0.877073428570758	0.787943097963846	"MDAMB361_BREAST"	"BREAST"	"MDAMB361"
"321"	0.805227593739122	0.876335440264202	0.786993102685033	"OC316_OVARY"	"OVARY"	"OC316"
"322"	0.805139824585772	0.862134410968989	0.78631933680051	"NCIH841_LUNG"	"LUNG"	"NCIH841"
"323"	0.80504681541364	0.892115512246867	0.792332625053746	"SNU213_PANCREAS"	"PANCREAS"	"SNU213"
"324"	0.804859542912364	0.832347177263748	0.775344447408401	"RH30_SOFT_TISSUE"	"SOFT_TISSUE"	"RH30"
"325"	0.804829680367597	0.873521671686436	0.789722437230742	"PATU8988T_PANCREAS"	"PANCREAS"	"PATU8988T"
"326"	0.804783673984003	0.850807276101074	0.778713073469722	"5637_URINARY_TRACT"	"URINARY_TRACT"	"5637"
"327"	0.804734739220576	0.87440521784609	0.782763472455562	"NCIH1651_LUNG"	"LUNG"	"NCIH1651"
"328"	0.804723703684975	0.876574964778355	0.790824520513113	"HCC44_LUNG"	"LUNG"	"HCC44"
"329"	0.804695823364463	0.860050630486145	0.791324725065507	"LOXIMVI_SKIN"	"SKIN"	"LOXIMVI"
"330"	0.804640337124171	0.891173823672999	0.767836709430681	"SNU878_LIVER"	"LIVER"	"SNU878"
"331"	0.804464028117535	0.857892876131202	0.783920833520108	"MELJUSO_SKIN"	"SKIN"	"MELJUSO"
"332"	0.804368582434605	0.856678327229967	0.792382044050227	"COLO783_SKIN"	"SKIN"	"COLO783"
"333"	0.804343868040567	0.864011544580648	0.789449027546633	"SH10TC_STOMACH"	"STOMACH"	"SH10TC"
"334"	0.804311572583908	0.858524730535794	0.781785273924536	"KURAMOCHI_OVARY"	"OVARY"	"KURAMOCHI"
"335"	0.804116672499504	0.85484649465142	0.776697413556957	"SNU1214_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"SNU1214"
"336"	0.80398337926584	0.864855245659061	0.79121239029518	"SKMEL30_SKIN"	"SKIN"	"SKMEL30"
"337"	0.803965634889541	0.850755324622808	0.808156258585352	"LN319_CENTRAL_NERVOUS_SYSTEM"	"CENTRAL_NERVOUS_SYSTEM"	"LN319"
"338"	0.803955548133113	0.866163253333523	0.781747135663827	"EFO21_OVARY"	"OVARY"	"EFO21"
"339"	0.803949835977456	0.876363047578523	0.782071378763445	"HUPT3_PANCREAS"	"PANCREAS"	"HUPT3"
"340"	0.803800861319185	0.870487068822141	0.794471005577097	"KYSE520_OESOPHAGUS"	"OESOPHAGUS"	"KYSE520"
"341"	0.803779518240998	0.873774755722905	0.783937364890397	"ONCODG1_OVARY"	"OVARY"	"ONCODG1"
"342"	0.803745375861771	0.892492713576128	0.790656346537647	"CORL105_LUNG"	"LUNG"	"CORL105"
"343"	0.803628557430718	0.875844666074338	0.779998416333876	"CAKI2_KIDNEY"	"KIDNEY"	"CAKI2"
"344"	0.803577661916868	0.867068272275429	0.785986139662234	"HDQP1_BREAST"	"BREAST"	"HDQP1"
"345"	0.80349250752587	0.837108538347242	0.806908119986164	"IOMMLEE_CENTRAL_NERVOUS_SYSTEM"	"CENTRAL_NERVOUS_SYSTEM"	"IOMMLEE"
"346"	0.803302695024664	0.91077696954116	0.789195733980701	"SNU761_LIVER"	"LIVER"	"SNU761"
"347"	0.803288258447402	0.858986246136769	0.791642038104872	"AM38_CENTRAL_NERVOUS_SYSTEM"	"CENTRAL_NERVOUS_SYSTEM"	"AM38"
"348"	0.8031265840049	0.868193754770477	0.793409807419753	"NCIH292_LUNG"	"LUNG"	"NCIH292"
"349"	0.803110232863735	0.863204315478522	0.783499343888075	"COLO679_SKIN"	"SKIN"	"COLO679"
"350"	0.802924678958029	0.852607755489405	0.795776635334319	"HUH28_BILIARY_TRACT"	"BILIARY_TRACT"	"HUH28"
"351"	0.802408586678156	0.892674543901122	0.785325368483734	"HLE_LIVER"	"LIVER"	"HLE"
"352"	0.8018766774333	0.848897893007458	0.791826169105068	"HCC2814_LUNG"	"LUNG"	"HCC2814"
"353"	0.801874125682047	0.860900743354944	0.792518491156917	"SKUT1_SOFT_TISSUE"	"SOFT_TISSUE"	"SKUT1"
"354"	0.801749721267172	0.890193680195738	0.791087512881553	"HCC827_LUNG"	"LUNG"	"HCC827"
"355"	0.801623048317838	0.875259739979999	0.790036379646606	"CL11_LARGE_INTESTINE"	"LARGE_INTESTINE"	"CL11"
"356"	0.801557079537092	0.896705373926522	0.787522469995634	"SNU449_LIVER"	"LIVER"	"SNU449"
"357"	0.80145860811805	0.881975500665448	0.784169153773052	"KMRC20_KIDNEY"	"KIDNEY"	"KMRC20"
"358"	0.801370048051261	0.86978081358711	0.791119046621444	"MEWO_SKIN"	"SKIN"	"MEWO"
"359"	0.801266791889683	0.871863341077678	0.799379404895378	"SNU840_OVARY"	"OVARY"	"SNU840"
"360"	0.801175589018697	0.866150081407353	0.782255287544397	"OC314_OVARY"	"OVARY"	"OC314"
"361"	0.801101845658933	0.858403309392397	0.780774594814941	"KNS42_CENTRAL_NERVOUS_SYSTEM"	"CENTRAL_NERVOUS_SYSTEM"	"KNS42"
"362"	0.800952510206077	0.878627304022022	0.784317012789594	"NCIH2030_LUNG"	"LUNG"	"NCIH2030"
"363"	0.800741019842928	0.856760427819807	0.775820050641101	"CAL851_BREAST"	"BREAST"	"CAL851"
"364"	0.800730583945811	0.857640759142878	0.79661527863963	"HK2_KIDNEY"	"KIDNEY"	"HK2"
"365"	0.80058740332164	0.845609904245162	0.773832625893395	"BICR16_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"BICR16"
"366"	0.800493158409483	0.892709532614718	0.795745928239953	"JHH6_LIVER"	"LIVER"	"JHH6"
"367"	0.800450437263889	0.872246384173784	0.794757437436838	"SW1573_LUNG"	"LUNG"	"SW1573"
"368"	0.800436728773913	0.849112593912997	0.773395459723081	"SKMEL5_SKIN"	"SKIN"	"SKMEL5"
"369"	0.800428769747936	0.91011121337184	0.781838233018187	"LI7_LIVER"	"LIVER"	"LI7"
"370"	0.800232517796137	0.882506386442275	0.783444222719527	"769P_KIDNEY"	"KIDNEY"	"769P"
"371"	0.799795747862044	0.848421952604187	0.780221391206418	"TOV112D_OVARY"	"OVARY"	"TOV112D"
"372"	0.799656252507691	0.845978397669179	0.778390320714236	"A673_BONE"	"BONE"	"A673"
"373"	0.799653117252751	0.864992368926684	0.785693448990854	"COLO680N_OESOPHAGUS"	"OESOPHAGUS"	"COLO680N"
"374"	0.799269967086008	0.870131560737066	0.78381685929749	"KP4_PANCREAS"	"PANCREAS"	"KP4"
"375"	0.798752249108702	0.851796157939771	0.777510299928969	"UACC257_SKIN"	"SKIN"	"UACC257"
"376"	0.798731037516707	0.864998948240112	0.780478754753346	"SNU1066_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"SNU1066"
"377"	0.798693651512	0.878249946457467	0.782345422344142	"RERFLCAD1_LUNG"	"LUNG"	"RERFLCAD1"
"378"	0.798638959645142	0.855733324414743	0.79503886510325	"JHESOAD1_OESOPHAGUS"	"OESOPHAGUS"	"JHESOAD1"
"379"	0.798555523168154	0.860467839945471	0.781592196277324	"NCIH661_LUNG"	"LUNG"	"NCIH661"
"380"	0.798484312805071	0.875194202327045	0.778642074906398	"VMRCLCP_LUNG"	"LUNG"	"VMRCLCP"
"381"	0.798264801274655	0.857326136749705	0.775197008135941	"EN_ENDOMETRIUM"	"ENDOMETRIUM"	"EN"
"382"	0.798243330414027	0.878606729340436	0.784005019947413	"PC14_LUNG"	"LUNG"	"PC14"
"383"	0.79821592269389	0.871973585216648	0.782814238785895	"SNU1197_LARGE_INTESTINE"	"LARGE_INTESTINE"	"SNU1197"
"384"	0.798138677806509	0.883936001207801	0.789579116980662	"PANC0327_PANCREAS"	"PANCREAS"	"PANC0327"
"385"	0.798138369767632	0.870464569485135	0.780231338787224	"BFTC905_URINARY_TRACT"	"URINARY_TRACT"	"BFTC905"
"386"	0.79792442191419	0.883130001804622	0.790611787654997	"HCC366_LUNG"	"LUNG"	"HCC366"
"387"	0.797813641392248	0.868758183673062	0.78844920770607	"SW1990_PANCREAS"	"PANCREAS"	"SW1990"
"388"	0.797685005486733	0.870324867208833	0.778665453919668	"SNU324_PANCREAS"	"PANCREAS"	"SNU324"
"389"	0.797621850227221	0.868445917396211	0.788560019504307	"CALU6_LUNG"	"LUNG"	"CALU6"
"390"	0.797600452038453	0.82746268467175	0.752351944580614	"KLE_ENDOMETRIUM"	"ENDOMETRIUM"	"KLE"
"391"	0.797521285623787	0.882282941272545	0.777354684459579	"SNU1079_BILIARY_TRACT"	"BILIARY_TRACT"	"SNU1079"
"392"	0.797520971246774	0.88251651284988	0.787871348305878	"BHT101_THYROID"	"THYROID"	"BHT101"
"393"	0.797513615721103	0.870306818225899	0.781429250427028	"FUOV1_OVARY"	"OVARY"	"FUOV1"
"394"	0.797041870472139	0.857108050710067	0.777012164042844	"SNU1041_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"SNU1041"
"395"	0.796750181384683	0.848484635244087	0.764491115498875	"OVSAHO_OVARY"	"OVARY"	"OVSAHO"
"396"	0.796693238461604	0.847919846231705	0.773541706837898	"DMS273_LUNG"	"LUNG"	"DMS273"
"397"	0.796370257001679	0.852570823509499	0.765157636146807	"TCCPAN2_PANCREAS"	"PANCREAS"	"TCCPAN2"
"398"	0.796179377005065	0.873469447885299	0.777697469742274	"DANG_PANCREAS"	"PANCREAS"	"DANG"
"399"	0.795987968081363	0.863672132550847	0.778824006681795	"NCIH1568_LUNG"	"LUNG"	"NCIH1568"
"400"	0.795737330723639	0.842365250743843	0.778275767790165	"A204_SOFT_TISSUE"	"SOFT_TISSUE"	"A204"
"401"	0.795485677385855	0.874096422655201	0.796593437747511	"CAL62_THYROID"	"THYROID"	"CAL62"
"402"	0.795355334622879	0.855838802716923	0.796283969089105	"SF172_CENTRAL_NERVOUS_SYSTEM"	"CENTRAL_NERVOUS_SYSTEM"	"SF172"
"403"	0.795343334294893	0.875037965097553	0.767193029116174	"GCIY_STOMACH"	"STOMACH"	"GCIY"
"404"	0.795272790331543	0.870317911857563	0.784429413602094	"NCIH650_LUNG"	"LUNG"	"NCIH650"
"405"	0.79512028652979	0.853227880069825	0.777897919078808	"PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"PECAPJ34CLONEC12"
"406"	0.794939193906369	0.868278294565118	0.779425185258844	"NIHOVCAR3_OVARY"	"OVARY"	"NIHOVCAR3"
"407"	0.794570368966228	0.8696898936352	0.775721233021038	"TE14_OESOPHAGUS"	"OESOPHAGUS"	"TE14"
"408"	0.794531326268185	0.845954122550508	0.767977844778459	"UMUC1_URINARY_TRACT"	"URINARY_TRACT"	"UMUC1"
"409"	0.794402190668449	0.876660856013674	0.779457733469645	"UBLC1_URINARY_TRACT"	"URINARY_TRACT"	"UBLC1"
"410"	0.794327471984849	0.855431195938899	0.799995553212382	"RCC4_KIDNEY"	"KIDNEY"	"RCC4"
"411"	0.794194209752227	0.878241589938538	0.785027954197617	"253JBV_URINARY_TRACT"	"URINARY_TRACT"	"253JBV"
"412"	0.79408633291476	0.857898993308967	0.769636188078612	"MDAMB468_BREAST"	"BREAST"	"MDAMB468"
"413"	0.794081871743046	0.869858987943668	0.781759839399232	"ISHIKAWAHERAKLIO02ER_ENDOMETRIUM"	"ENDOMETRIUM"	"ISHIKAWAHERAKLIO02ER"
"414"	0.794016667243851	0.837625298034465	0.777300369516816	"RH41_SOFT_TISSUE"	"SOFT_TISSUE"	"RH41"
"415"	0.793976763763543	0.870237264627223	0.779305623332282	"HCC78_LUNG"	"LUNG"	"HCC78"
"416"	0.793869540129796	0.850638432247452	0.795532257336829	"SLR24_KIDNEY"	"KIDNEY"	"SLR24"
"417"	0.793560991514602	0.829406584049142	0.78006176225734	"DFCI024_LUNG"	"LUNG"	"DFCI024"
"418"	0.793500125189173	0.848058463185836	0.77713966360503	"CHL1_SKIN"	"SKIN"	"CHL1"
"419"	0.793445837512426	0.842476744919124	0.771343576548964	"SKMEL3_SKIN"	"SKIN"	"SKMEL3"
"420"	0.793377003271976	0.860203417021295	0.772644938568859	"HCC1806_BREAST"	"BREAST"	"HCC1806"
"421"	0.793357414243918	0.873210610337549	0.779574676565943	"CJM_SKIN"	"SKIN"	"CJM"
"422"	0.793269774076071	0.859298515159532	0.776071250065463	"AZ521_STOMACH"	"STOMACH"	"AZ521"
"423"	0.793211445095553	0.854562745203368	0.766894951792964	"OVKATE_OVARY"	"OVARY"	"OVKATE"
"424"	0.793096714894139	0.842255255443669	0.78830939028652	"HCC1897_LUNG"	"LUNG"	"HCC1897"
"425"	0.792982792306149	0.871313121707208	0.783742689797065	"LS123_LARGE_INTESTINE"	"LARGE_INTESTINE"	"LS123"
"426"	0.792857335075037	0.866914583872723	0.784549310071963	"UMUC3_URINARY_TRACT"	"URINARY_TRACT"	"UMUC3"
"427"	0.792784326081812	0.849454957427123	0.759912653781129	"KYSE450_OESOPHAGUS"	"OESOPHAGUS"	"KYSE450"
"428"	0.792529047696372	0.860519121863344	0.787402567330284	"WM983B_SKIN"	"SKIN"	"WM983B"
"429"	0.792426962096507	0.868615919733208	0.778528595170361	"SNU8_OVARY"	"OVARY"	"SNU8"
"430"	0.792284862244003	0.819614040721926	0.746678642013323	"T3M10_LUNG"	"LUNG"	"T3M10"
"431"	0.792223936996314	0.863972876257775	0.789758383321442	"SCC4_UPPER_AERODIGESTIVE_TRACT"	"UPPER_AERODIGESTIVE_TRACT"	"SCC4"
"432"	0.79216471983778	0.855221633956065	0.770950608051966	"SKMEL2_SKIN"	"SKIN"	"SKMEL2"
"433"	0.791997808833481	0.876103977488592	0.788545619879079	"YD15_SALIVARY_GLAND"	"SALIVARY_GLAND"	"YD15"
"434"	0.791930200146386	0.857277095260055	0.768243243787323	"HUPT4_PANCREAS"	"PANCREAS"	"HUPT4"
"435"	0.79179050838384	0.860246606889436	0.780905120002888	"RERFLCAD2_LUNG"	"LUNG"	"RERFLCAD2"
"436"	0.79175678160046	0.868753755878119	0.774125803379498	"PANC0403_PANCREAS"	"PANCREAS"	"PANC0403"
"437"	0.791428008613584	0.854690784107795	0.773275373490124	"PANC1_PANCREAS"	"PANCREAS"	"PANC1"
"438"	0.791412684757482	0.873281592077028	0.789229738632737	"KU1919_URINARY_TRACT"	"URINARY_TRACT"	"KU1919"
"439"	0.791331730866066	0.864156225195029	0.767541291653871	"TE4_OESOPHAGUS"	"OESOPHAGUS"	"TE4"
